unique_id,id,year,text,label
1988_b0b6482356672f43b43978ed17ed8388,T10,1988,we've had great success at revenue enforcement,Claim
1988_50c6d786bf4d002361d9becbeef52aa9,T11,1988,the Vice President will probably tell you that it's going to take an army of IRS collectors again,Claim
1988_faaccb1f1cbfa928683ef3bad4f5290f,T12,1988,"his campaign manager, who used to be the secretary of the treasury, was taking great credit about a year ago and asking and receiving from the Congress substantial additional funds to hire internal revenue agents to go out and collect these funds",Premise
1988_ec8714bf8ba605a9e823ec85c242c2d6,T13,1988,we agree on this,Claim
1988_9f289864c6c0b56d0515f3efd7137a2e,T14,1988,we must begin it's going to take at least the first year of the new administration,Claim
1988_b75f623889cd5599c5c1edbb2b940b19,T15,1988,"the Dorgan Task Force, the bipartisan task force estimated that we could collect about $35 billion in the fifth year, $105 billion over five years, the other study even more than that",Premise
1988_1823a7d746260ef8fc52b5bfa151b36b,T16,1988,you didn't predicate that lack of economists' support for what I call a flexible freeze,Claim
1988_9f66c2be0f0fd22f5d7929a93bef4121,T17,1988,some good very good economists do support that concept,Premise
1988_ddbfd76a74a749b9479685bfea13b53a,T18,1988,I believe we can keep this longest expansion going,Claim
1988_8420cef33fe4a45ebcfb4e6c8b51cf5a,T19,1988,I am optimistic,Premise
1988_aadeac0dd2cba86fe4f78a6549575f26,T20,1988,it isn't the end of the world,Claim
1988_0a2f7cf02538c41bb1cb186754afb0f0,T21,1988,what we have to do is restrain the growth of spending,Claim
1988_097594a5b7fd24db98f480d283376d30,T22,1988,we are doing a better job of it,Premise
1988_323d65900ad25dbe79172ef1ec9d1e85,T23,1988,The Congress is doing a better job of it,Premise
1988_630351a01eec5df554a3293f5eaba6d1,T24,1988,the dynamics work,Premise
1988_e54aa5f20a57e278fdc82dce73937c8f,T25,1988,they don't work if you go raise taxes and then the Congress spends it continues to spend that,Claim
1988_75980e16371b0fe825fb80ed5a5491c3,T26,1988,The American working man and woman are not taxed too little,Premise
1988_211214f9617b791654fd0a5f11509ca9,T27,1988,The Federal Government continues to spend too much,Premise
1988_f27395e80ba510abab302b8ce776d74b,T28,1988,I'm going to have to,Claim
1988_f4a970ca0d43e91b47d842652faabac4,T1,1988,I would do is appoint people to the Federal Bench that will not legislate from the Bench,Claim
1988_2cd70abf28ac25e871f44058cdc7d23b,T2,1988,who will interpret the Constitution,Claim
1988_e59ec39f87fbaa1dd40903074698f011,T3,1988,I won't support judges like that,Claim
1988_1446ef00f32be2e8940d308aa5bb8223,T4,1988,"They don't like the use of the word, but may I remind his strong supporters that only last year in the primary, to capture that Democratic nomination, he said, ""I am a progressive liberal Democrat.""",Premise
1988_5aadcbbfeb021cf7505b4da37d89cde0,T5,1988,I do not want to see us go to again and I'm using this word advisedly a liberal majority that is going to legislate from the Bench,Claim
1988_9ef912cb4caa3d3232b1b41020f85892,T6,1988,I supported him,Claim
1988_a578e5849ca29b39fb629a644ebf6513,T7,1988,that is a very good reason for voting for Mike Dukakis and Lloyd Bentsen on the 8th of November,Claim
1988_53988e38a3548e750d9a9d5d44fa8d63,T8,1988,If the Vice President of the United States thinks that Robert Bork was an outstanding appointment,Premise
1988_b68ec67753bb5ddcbf5af7445b3df1c1,T9,1988,I think the Vice President supported the Bork nomination,Premise
1988_7deee38d89c8246e0ad9bbb9861fcf26,T10,1988,Mr. Bush has never appointed a judge,Premise
1988_4d5f27aa0a2cfe7946005e6d4d41e627,T11,1988,I've appointed over 130,Premise
1988_409286ea39d595a3da32a3a9daeb0e49,T12,1988,I have a record,Claim
1988_8b02423bf61ae52c6ea8b49fbe784af6,T13,1988,I don't ask people whether they're Republicans or Democrats,Premise
1988_696b2fa8ab6e256732c7907a6db9d1b7,T14,1988,I've appointed prosecutors,Premise
1988_55bb0040892355c42f3c4224f4624765,T15,1988,I've appointed defenders,Premise
1988_e88bc061f670c250cd9397aa61ac11cf,T16,1988,I don't appoint people I think are liberal or people who think - who I think are conservative,Premise
1988_0748269343a139c92a4d021f04e2b90a,T17,1988,I appoint people of independence and integrity and intelligence,Premise
1988_28bd957cacdd14211c4c2cb73bc7cd15,T18,1988,people who will be a credit to the Bench,Premise
1988_96e70f5336dc9c82090f8186450e1cf2,T19,1988,those are the standards that I will use in nominating people to the Supreme Court of the United States,Claim
1988_3e06f4dd250a3b469e6cfadccf4b97a4,T20,1988,These appointments are for life,Premise
1988_9d71c57a978d99ad90329edc006412c1,T21,1988,These appointments are for life,Premise
1988_c26b53f204fc32bace050bd7069bd5d5,T1,1988,"I think when I think of heroes, I think back, not presently",Premise
1988_610867defd6d3de200efaf97a8698779,T2,1988,there are many people who I admire in this country today,Claim
1988_d7794ec94577999fd209ab6d4f4e4e29,T3,1988,I think of those young athletes who represented us at the Olympics were tremendously impressive,Claim
1988_fc5cd0987919c2b019e83cda5bc96a5c,T4,1988,We were proud of them,Premise
1988_3d4dbf85945dae4f7a7cbf86f2fc99cd,T5,1988,We felt strongly about them,Premise
1988_8db1a5b7c1cf7959de3a109c838886a8,T6,1988,they did so well by us,Premise
1988_16c3fc3123a5fda72ce3d13a5722656b,T7,1988,I can think of doctors and scientists,Claim
1988_18bf8368bfabba92894dadbbf490be72,T8,1988,Jonas Salk who for example discovered a vaccine which cured one of the most dread diseases we ever had,Premise
1988_28e969175380fd818c696ea508b8ab51,T9,1988,he's a hero,Claim
1988_dccdc61e6411f09bda87329d79694534,T10,1988,"I think of classroom teachers, classroom teachers that I have had, classroom teachers that youngsters have today who are real heroes to our young people",Claim
1988_ab82907345bdedbd967bf759e80c673b,T11,1988,they inspire them,Premise
1988_4a50ef561903afd2d854c74a35d44c33,T12,1988,They teach them,Premise
1988_8b6538d988c015c5ffa637a453ea7d5a,T13,1988,Members of the clergy who have done the same,Claim
1988_08c7bcd482740490746acba806833921,T14,1988,Drug counselors out there in the street,Claim
1988_fcb5ba9ce9a8493739e6ea31c060fd9e,T15,1988,"who are providing help to youngsters who come up to me and others who ask for help and want help, are doing the hard work, the heroic work, which it takes to provide that kind of leadership, that kind of counseling, that kind of support",Premise
1988_77c537f061ad635b1459a543f9aeadc2,T16,1988,I think of people in the law enforcement community,Claim
1988_e47991208f5ca08873247afcf3edacef,T17,1988,"who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids",Premise
1988_30c5b9dbf531b1decd518898c2f72280,T18,1988,"there are many, many heroes in this country today",Claim
1988_2e1027b9f82b844f8a4032e9b74e10ef,T19,1988,I think of a teacher right here,Claim
1988_57a2cecf10858e7c8e31bb65e0952de4,T20,1988,"largely Hispanic school, Jaime Escalante, teaching calculus to young kids, 80 percent of them going on to college",Premise
1988_f27a9cb5c0720b4aa664e78b15e36b91,T21,1988,I think of a young man now in this country named Villadaris,Claim
1988_e321e482b82a7ab73aba4c6267f7fbb6,T22,1988,who was released from a Cuban jail,Premise
1988_c8419df5a75b5e500335f5fb0014097a,T23,1988,"Came out and told the truth in this brilliant book, Against All Hope, about what is actually happening in Cuba",Premise
1988_baef33fbbeab06ee1e855cf41b152288,T24,1988,I think of those people that took us back into space again,Claim
1988_56c53ce6b70be081569731651a203ba3,T25,1988,"Rick Houk and that crew, as people that are worthy of this",Premise
1988_54010f4655ccf5db33a1c94a66cae17b,T26,1988,I agree with the Governor on athletics,Claim
1988_71080fcd9ab5ee8559e01df3e836b483,T27,1988,I think of Dr. Fauci,Claim
1988_7b2133bdb4f8bb77fc84c5f489c090a6,T28,1988,"He's a very fine research, top doctor, at the National Institute of Health, working hard doing something about research on this disease of AIDS",Premise
1988_1a17613b43ca0da18f3f493b6715137a,T29,1988,I also think we ought to give a little credit to the President of the United States,Claim
1988_b31040ae2fdc6f03884534f0fd68997b,T30,1988,He is the one who has gotten us that first arms control agreement,Premise
1988_6f72ad8c9698dd8d51d0a6dc1c0bb5e6,T1,1988,Qualifications for the office of Vice President or President are not age alone,Premise
1988_cd167a085006f01e31cddd436bd4fda6,T2,1988,I have more experience than others that have sought the office of Vice President,Premise
1988_0be795f922b1233787e4fab1de64b7b6,T3,1988,You must look at accomplishments,Premise
1988_cd8b3ce1f4974bd6ef63010ad3379802,T4,1988,you must look at experience,Premise
1988_03efd3e9b6f7b48ab2986460ae7e9087,T5,1988,"The question goes to whether I am qualified to be Vice President, and in the case of a tragedy, whether I'm qualified to be President",Claim
1988_f32201387d0eeac8dc3e5c37fc67ff56,T6,1988,"if qualifications alone are going to be the issue in this campaign, George Bush has more qualifications than Michael Dukakis and Lloyd Bentsen combined",Claim
1988_8dc064bd7a05c7c8c52c39e0bee51c30,T7,1988,On each one of those issues I have more experience than does the Governor of Massachusetts,Premise
1988_3488a77777970d6e22b80c69b82f94eb,T8,1988,"if that tragedy should occur, we have to step in there without any margin for error, without time for preparation, to take over the responsibility for the biggest job in the world, that of running this great country of ours; to take over the awesome responsibility for commanding the nuclear weaponry that this country has",Premise
1988_895a53dccdab330e1dbc3f219ec3bbaa,T9,1988,"In national security and arms control, you have to understand the difference between a ballistic missile, a warhead, what throwweight, what megatonnage is",Premise
1988_8bf89e9c99a221561033ca7c0e165902,T10,1988,You better understand about telemetry and encryption,Premise
1988_07f32d3853fcf428aa6b51c3dd8beeda,T11,1988,you better understand that you have to negotiate from a position of strength,Premise
1988_02d010fdcebd35d45feea061fc07b4c0,T12,1988,These are important issues,Claim
1988_ba58557b3858a1ce82347a472d880d02,T13,1988,we want to have more arms control and arms reductions,Premise
1988_dc4ba023740fa11cf86be930f14f82fe,T14,1988,"In the area of jobs and education, I wrote the Job Training Partnership Act, a bipartisan bill",Premise
1988_1f3b3e1cfc3eeffdca66fafe9041c5b5,T15,1988,a bill that has trained and employed over three million economically disadvantaged youth and adults in this country,Premise
1988_d3914cfc0179a2263679eb1a8d8e3117,T16,1988,"On the area of the Federal budget deficit, I have worked eight years on the Senate Budget Committee",Premise
1988_18cf06b5bf01b703b3476a6babdaec4c,T17,1988,"As you notice, Senator Bentsen didn't tell you very much about what Gov. Dukakis would do",Premise
1988_53c4a9a8efc130e5577adcf1a0510e0a,T18,1988,The stakes could not be higher,Premise
1988_d36f8a66a8a2218a63984def3766dcb4,T19,1988,"No, the debate tonight is a debate about the presidency itself, and a presidential decision that has to be made by you",Claim
1988_282f578a5cdc9acf87954f298e6c644b,T20,1988,This debate tonight is not about the qualifications for the Vice Presidency,Claim
1988_1e3c5ea95592f14147af3659b2ea40f4,T21,1988,The debate is whether or not Dan Quayle and Lloyd Bentsen are qualified to be President of the United States,Claim
1988_8836e32a5dbd24380c217ba67217d4c6,T22,1988,that has happened too often in the past,Premise
1988_46dff59ec25339e5aef3bf15fade37a4,T23,1988,"Gov. Dukakis, one of the most liberal governors in the United States of America The one thing he tried to point out about Gov. Dukakis is that he's cut taxes",Premise
1988_64c8665dc9ac20b8be64eb845bd7fce5,T24,1988,we agree on so many things and the vast majority of the issues,Claim
1988_f64ba1c9616800f0402b85a5c59f512c,T25,1988,We agree on the fact that we have to cut this deficit,Claim
1988_731ce0c011dc51537b6084c479584c18,T26,1988,"If I had to defend the liberal policies of Gov. Michael Dukakis, I wouldn't talk about it either",Claim
1988_d3cdf6287db8fad4ca28483f44dec6ca,T27,1988,That's the sort of thing that Michael Dukakis and I will do to bring about a better America for all our people,Claim
1988_b31cddc50ec58e4c95d70f6259c65feb,T28,1988,"We'll show leadership in that respect, and turn this deficit and trade around",Claim
1988_f414b7fb4279da0cd686baeea589b2ee,T29,1988,"that means that we're going to stand tough for America, and we're going to protect those jobs, and we're going to push American products, and we're going to open up markets around the world",Premise
1988_8fec6b7e405cd7a2d82298f4fff656dc,T30,1988,"we passed a trade bill that has this premise, that any country that has full access to our markets, we're entitled to full access to their markets",Premise
1988_4d9e3668150e8952352f81d727ce55bf,T31,1988,"as I worked to pass a trade bill through the United States Senate, they threw roadblocks in the way every step of the way",Premise
